220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X225,220X226,220X227,220X228,220X229,220X230,220X231,220X232,220X233,220X234,220X235,220X236
2017072715465732.0,2017072715421592,2017072715464181.0,2017072715424403,2017072715464468.0,2017072715421170,2017072715463956.0,2017072715424050,20170730025236.0,20170730025236.0,20170730023646.0,20170730023446.0,20170730023413.0,20170730023335.0,20170730020334.0,20170730020334.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080104430326.0,2017080104393529,2017080104424737.0,2017080104415598,2017080104425067.0,2017080104393107,2017080104424510.0,2017080104415245,20170801070859.0,20170801070859.0,20170801065324.0,20170801065125.0,20170801065051.0,20170801065013.0,20170801062318.0,20170801062318.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073013054395.0,2017073013011310,2017073013052842.0,2017073013012976,2017073013053132.0,2017073013010890,2017073013052612.0,2017073013012625,20170728085316.0,20170728085316.0,20170728083716.0,20170728083442.0,20170728083409.0,20170728083331.0,20170728080310.0,20170728080310.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080118150323.0,2017080118132303,2017080118144776.0,2017080118134853,2017080118145059.0,2017080118131881,2017080118144551.0,2017080118134500,20170811111742.0,20170811111742.0,20170811110136.0,20170811105911.0,20170811105844.0,20170811105750.0,20170811102751.0,20170811102751.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080117471734.0,2017080117425525,2017080117470185.0,2017080117460390,2017080117470473.0,2017080117425104,2017080117465960.0,2017080117460037,20170811111856.0,20170811111856.0,20170811110251.0,20170811110026.0,20170811110000.0,20170811105905.0,20170811102851.0,20170811102851.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080100350100.0,2017080100310593,2017080100344531.0,2017080100312560,2017080100344825.0,2017080100310171,2017080100344306.0,2017080100312209,20170801071116.0,20170801071116.0,20170801065555.0,20170801065330.0,20170801065256.0,20170801065218.0,20170801062514.0,20170801062514.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072119412081.0,2017072119394732,2017072119410487.0,2017072119400498,2017072119410812.0,2017072119394312,2017072119410264.0,2017072119400146,20170721195539.0,20170721195539.0,20170721194145.0,20170721193939.0,20170721193853.0,20170721193821.0,20170721191643.0,20170721191643.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080102513042.0,2017080102492646,2017080102511496.0,2017080102500062,2017080102511778.0,2017080102492225,2017080102511268.0,2017080102495710,20170730110818.0,20170730110818.0,20170730105520.0,20170730105013.0,20170730104939.0,20170730104851.0,20170730102126.0,20170730102126.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072119120396.0,2017072119101395,2017072119114846.0,2017072119103281,2017072119115131.0,2017072119100971,2017072119114621.0,2017072119102931,20170721192544.0,20170721192544.0,20170721191243.0,20170721191006.0,20170721190944.0,20170721190916.0,20170721184957.0,20170721184957.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073019450060.0,2017073019431357,2017073019444506.0,2017073019433784,2017073019444795.0,2017073019430937,2017073019444281.0,2017073019433431,20170801033303.0,20170801033303.0,20170801031715.0,20170801031518.0,20170801031445.0,20170801031351.0,20170801024355.0,20170801024355.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073019170945.0,2017073019122060,2017073019165398.0,2017073019125650,2017073019165684.0,2017073019121639,2017073019165175.0,2017073019125296,20170801033351.0,20170801033351.0,20170801031813.0,20170801031621.0,20170801031547.0,20170801031510.0,20170801024501.0,20170801024501.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072809092645.0,2017072809060654,2017072809091085.0,2017072809062332,2017072809091378.0,2017072809060232,2017072809090860.0,2017072809061981,20170730221911.0,20170730221911.0,20170730220441.0,20170730220051.0,20170730220014.0,20170730215928.0,20170730212848.0,20170730212848.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072808401273.0,2017072808383667,2017072808395725.0,2017072808385887,2017072808400012.0,2017072808383243,2017072808395498.0,2017072808385534,20170730220544.0,20170730220544.0,20170730214930.0,20170730214706.0,20170730214630.0,20170730214543.0,20170730211712.0,20170730211712.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072808365635.0,2017072808345215,2017072808364079.0,2017072808352679,2017072808364371.0,2017072808344792,2017072808363854.0,2017072808352328,20170730214827.0,20170730214827.0,20170730213229.0,20170730212936.0,20170730212900.0,20170730212822.0,20170730210159.0,20170730210159.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072609132031.0,2017072609114057,2017072609130465.0,2017072609120567,2017072609130762.0,2017072609113634,2017072609130231.0,2017072609120212,20170726093013.0,20170726093013.0,20170726091403.0,20170726091149.0,20170726091116.0,20170726091038.0,20170726084111.0,20170726084111.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072718351412.0,2017072718333534,2017072718345853.0,2017072718335976,2017072718350142.0,2017072718333112,2017072718345628.0,2017072718335623,20170727184946.0,20170727184946.0,20170727183531.0,20170727183323.0,20170727183249.0,20170727183211.0,20170727175953.0,20170727175953.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072608453765.0,2017072608404353,2017072608452204.0,2017072608412468,2017072608452500.0,2017072608403932,2017072608451979.0,2017072608412115,20170726085901.0,20170726085901.0,20170726084616.0,20170726084052.0,20170726084018.0,20170726083926.0,20170726080857.0,20170726080857.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072718004167.0,2017072717584398,2017072718002621.0,2017072717590953,2017072718002904.0,2017072717583976,2017072718002396.0,2017072717590601,20170727181827.0,20170727181827.0,20170727180059.0,20170727175831.0,20170727175756.0,20170727175718.0,20170727172836.0,20170727172836.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072510105035.0,2017072510091107,2017072510103487.0,2017072510093570,2017072510103779.0,2017072510090685,2017072510103260.0,2017072510093218,20170725102705.0,20170725102705.0,20170725101125.0,20170725100916.0,20170725100842.0,20170725100805.0,20170725093658.0,20170725093658.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072509381084.0,2017072509360871,2017072509375534.0,2017072509362734,2017072509375821.0,2017072509360450,2017072509375310.0,2017072509362381,20170725095610.0,20170725095610.0,20170725093846.0,20170725093614.0,20170725093537.0,20170725093451.0,20170725090624.0,20170725090624.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072717591212.0,2017072717573987,2017072717585628.0,2017072717580431,2017072717585946.0,2017072717573565,2017072717585392.0,2017072717580078,20170730135045.0,20170730135045.0,20170730133712.0,20170730133449.0,20170730133414.0,20170730133344.0,20170730130332.0,20170730130332.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072717265698.0,2017072717250021,2017072717264150.0,2017072717251703,2017072717264437.0,2017072717245600,2017072717263910.0,2017072717251346,20170730131944.0,20170730131944.0,20170730130612.0,20170730130111.0,20170730130035.0,20170730125946.0,20170730123247.0,20170730123247.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072702060695.0,2017072702043310,2017072702055148.0,2017072702045075,2017072702055432.0,2017072702042889,2017072702054923.0,2017072702044721,20170727072705.0,20170727072705.0,20170727070941.0,20170727070739.0,20170727070705.0,20170727070628.0,20170727063809.0,20170727063809.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072702033628.0,2017072702020234,2017072702032082.0,2017072702021995,2017072702032368.0,2017072702015812,2017072702031856.0,2017072702021642,20170727072538.0,20170727072538.0,20170727070836.0,20170727070637.0,20170727070603.0,20170727070525.0,20170727063702.0,20170727063702.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080605215537.0,2017080605202028,2017080605214000.0,2017080605203792,2017080605214289.0,2017080605201606,2017080605213775.0,2017080605203439,20170804221545.0,20170804221545.0,20170804220245.0,20170804215731.0,20170804215657.0,20170804215614.0,20170804212738.0,20170804212738.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080605154090.0,2017080605140671,2017080605152542.0,2017080605142346,2017080605152829.0,2017080605140251,2017080605152320.0,2017080605141993,20170804224720.0,20170804224720.0,20170804223035.0,20170804222820.0,20170804222747.0,20170804222710.0,20170804215815.0,20170804215815.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080420193542.0,2017080420180134,2017080420191995.0,2017080420181893,2017080420192279.0,2017080420175714,2017080420191768.0,2017080420181540,20170808135643.0,20170808135643.0,20170808133511.0,20170808133116.0,20170808133049.0,20170808132909.0,20170808124232.0,20170808124232.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080103495746.0,2017080103481995,2017080103494192.0,2017080103484479,2017080103494476.0,2017080103481575,2017080103493967.0,2017080103484126,20170804175134.0,20170804175134.0,20170804173816.0,20170804173617.0,20170804173542.0,20170804173439.0,20170804165529.0,20170804165529.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080420182139.0,2017080420164479,2017080420180600.0,2017080420170154,2017080420180885.0,2017080420164059,2017080420180373.0,2017080420165803,20170808144655.0,20170808144655.0,20170808142538.0,20170808142143.0,20170808142116.0,20170808141938.0,20170808133510.0,20170808133510.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080420170410.0,2017080420153075,2017080420164864.0,2017080420154840,2017080420165145.0,2017080420152654,2017080420164637.0,2017080420154485,20170808143242.0,20170808143242.0,20170808141138.0,20170808140742.0,20170808140714.0,20170808140537.0,20170808131859.0,20170808131859.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080419160248.0,2017080419141548,2017080419154700.0,2017080419143307,2017080419154985.0,2017080419141126,2017080419154478.0,2017080419142956,20170804203857.0,20170804203857.0,20170804202247.0,20170804202022.0,20170804201945.0,20170804201858.0,20170804195147.0,20170804195147.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080404070631.0,2017080404053237,2017080404065067.0,2017080404054914,2017080404065360.0,2017080404052817,2017080404064842.0,2017080404054560,20170802022344.0,20170802022344.0,20170802021037.0,20170802020513.0,20170802020436.0,20170802020347.0,20170802013553.0,20170802013553.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080403254615.0,2017080403233471,2017080403253051.0,2017080403241268,2017080403253357.0,2017080403233051,2017080403252826.0,2017080403240917,20170802172758.0,20170802172758.0,20170802171338.0,20170802171137.0,20170802171110.0,20170802171011.0,20170802165018.0,20170802165018.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080216430079.0,2017080216413554,2017080216424485.0,2017080216415314,2017080216424817.0,2017080216413134,2017080216424259.0,2017080216414962,20170801070229.0,20170801070229.0,20170801064619.0,20170801064353.0,20170801064317.0,20170801064239.0,20170801061537.0,20170801061537.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080106574487.0,2017080106561496,2017080106572943.0,2017080106563970,2017080106573228.0,2017080106561076,2017080106572721.0,2017080106563618,20170803150724.0,20170803150724.0,20170803145230.0,20170803144952.0,20170803144926.0,20170803144842.0,20170803142444.0,20170803142444.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080216143079.0,2017080216111614,2017080216141518.0,2017080216113578,2017080216141804.0,2017080216111198,2017080216141282.0,2017080216113228,20170801070342.0,20170801070342.0,20170801064733.0,20170801064509.0,20170801064433.0,20170801064345.0,20170801061641.0,20170801061641.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080120065371.0,2017080120020807,2017080120063820.0,2017080120024100,2017080120064103.0,2017080120020385,2017080120063595.0,2017080120023746,20170802094929.0,20170802094929.0,20170802093523.0,20170802093251.0,20170802093227.0,20170802093146.0,20170802091259.0,20170802091259.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080102500317.0,2017080102482387,2017080102494737.0,2017080102484834,2017080102495057.0,2017080102481965,2017080102494512.0,2017080102484481,20170801092553.0,20170801092553.0,20170801090924.0,20170801090700.0,20170801090624.0,20170801090535.0,20170801083745.0,20170801083745.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080102090837.0,2017080102071062,2017080102085290.0,2017080102072839,2017080102085575.0,2017080102070632,2017080102085064.0,2017080102072485,20170801023156.0,20170801023156.0,20170801021754.0,20170801021548.0,20170801021513.0,20170801021444.0,20170801014454.0,20170801014454.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080520174631.0,2017080520161098,2017080520173085.0,2017080520162775,2017080520173359.0,2017080520160678,2017080520172859.0,2017080520162421,20170805201836.0,20170805201836.0,20170805200255.0,20170805200056.0,20170805200022.0,20170805195916.0,20170805193617.0,20170805193617.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080410052865.0,2017080410034082,2017080410051317.0,2017080410040550,2017080410051598.0,2017080410033665,2017080410051093.0,2017080410040196,20170804100047.0,20170804100047.0,20170804094647.0,20170804094439.0,20170804094405.0,20170804094328.0,20170804091408.0,20170804091408.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080409373373.0,2017080409324639,2017080409371818.0,2017080409332171,2017080409372106.0,2017080409324217,2017080409371590.0,2017080409331817,20170804100431.0,20170804100431.0,20170804095010.0,20170804094755.0,20170804094721.0,20170804094643.0,20170804091722.0,20170804091722.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080418291218.0,2017080418273212,2017080418285662.0,2017080418275745,2017080418285950.0,2017080418272792,2017080418285437.0,2017080418275390,20170805201444.0,20170805201444.0,20170805195919.0,20170805195712.0,20170805195638.0,20170805195600.0,20170805193302.0,20170805193302.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080418012504.0,2017080417564156,2017080418010962.0,2017080418001154,2017080418011246.0,2017080417563737,2017080418010737.0,2017080418000800,20170805194331.0,20170805194331.0,20170805192902.0,20170805192637.0,20170805192603.0,20170805192514.0,20170805190607.0,20170805190607.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080509184743.0,2017080509171673,2017080509183181.0,2017080509174090,2017080509183481.0,2017080509171253,2017080509182948.0,2017080509173737,20170804025350.0,20170804025350.0,20170804024012.0,20170804023806.0,20170804023742.0,20170804023715.0,20170804021828.0,20170804021828.0,20170713112219.0,20170713112219.0,20170710143250.0,20170710143250.0
2017080509174340.0,2017080509160640,2017080509172792.0,2017080509163832,2017080509173084.0,2017080509160220,2017080509172568.0,2017080509163479,20170804095058.0,20170804095058.0,20170804093754.0,20170804093236.0,20170804093202.0,20170804093119.0,20170804090544.0,20170804090544.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080416572246.0,2017080416551346,2017080416570701.0,2017080416553957,2017080416570975.0,2017080416550925,2017080416570478.0,2017080416553604,20170804171814.0,20170804171814.0,20170804170304.0,20170804170105.0,20170804170031.0,20170804165945.0,20170804163536.0,20170804163536.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080509164081.0,2017080509150364,2017080509162540.0,2017080509152825,2017080509162826.0,2017080509145942,2017080509162317.0,2017080509152473,20170804102204.0,20170804102204.0,20170804100549.0,20170804100331.0,20170804100257.0,20170804100220.0,20170804093445.0,20170804093445.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073106060917.0,2017073106043496,2017073106055365.0,2017073106045251,2017073106055650.0,2017073106043075,2017073106055140.0,2017073106044900,20170801091811.0,20170801091811.0,20170801090202.0,20170801090003.0,20170801085929.0,20170801085844.0,20170801083115.0,20170801083115.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080109373121.0,2017080109355751,2017080109371578.0,2017080109361510,2017080109371865.0,2017080109355331,2017080109371353.0,2017080109361157,20170810023902.0,20170810023902.0,20170810022324.0,20170810022121.0,20170810022054.0,20170810022013.0,20170810015151.0,20170810015151.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073015292470.0,2017073015273915,2017073015290914.0,2017073015280357,2017073015291201.0,2017073015273495,2017073015290689.0,2017073015280006,20170730154424.0,20170730154424.0,20170730152953.0,20170730152737.0,20170730152703.0,20170730152618.0,20170730145615.0,20170730145615.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080509485885.0,2017080509472340,2017080509484339.0,2017080509474106,2017080509484621.0,2017080509471920,2017080509484114.0,2017080509473754,20170805100056.0,20170805100056.0,20170805094443.0,20170805094218.0,20170805094141.0,20170805094056.0,20170805091339.0,20170805091339.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080519283660.0,2017080519264150,2017080519282100.0,2017080519270726,2017080519282390.0,2017080519263726,2017080519281878.0,2017080519270375,20170802033315.0,20170802033315.0,20170802032012.0,20170802031503.0,20170802031430.0,20170802031345.0,20170802024505.0,20170802024505.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080217481300.0,2017080217464539,2017080217475737.0,2017080217470537,2017080217480037.0,2017080217464120,2017080217475503.0,2017080217470187,20170804200245.0,20170804200245.0,20170804194743.0,20170804194406.0,20170804194330.0,20170804194244.0,20170804191450.0,20170804191450.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080217173706.0,2017080217152064,2017080217172143.0,2017080217155607,2017080217172439.0,2017080217151643,2017080217171918.0,2017080217155259,20170804200412.0,20170804200412.0,20170804194848.0,20170804194646.0,20170804194612.0,20170804194358.0,20170804191555.0,20170804191555.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021301931.0,2017073021283167,2017073021300373.0,2017073021285614,2017073021300670.0,2017073021282746,2017073021300140.0,2017073021285260,20170730214157.0,20170730214157.0,20170730212619.0,20170730212404.0,20170730212331.0,20170730212254.0,20170730205553.0,20170730205553.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080208334298.0,2017080208311785,2017080208332743.0,2017080208313489,2017080208333031.0,2017080208311365,2017080208332392.0,2017080208313137,20170805032640.0,20170805032640.0,20170805014645.0,20170805014421.0,20170805014345.0,20170805014257.0,20170805011613.0,20170805011613.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080603064012.0,2017080603051115,2017080603062465.0,2017080603053525,2017080603062740.0,2017080603050693,2017080603062240.0,2017080603053171,20170806025711.0,20170806025711.0,20170806024345.0,20170806024146.0,20170806024112.0,20170806023729.0,20170806020841.0,20170806020841.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021022915.0,2017073020574342,2017073021021367.0,2017073020581596,2017073021021651.0,2017073020573920,2017073021021142.0,2017073020581245,20170730214312.0,20170730214312.0,20170730212723.0,20170730212523.0,20170730212449.0,20170730212355.0,20170730205658.0,20170730205658.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080602543081.0,2017080602530167,2017080602541542.0,2017080602532592,2017080602541826.0,2017080602525746,2017080602541315.0,2017080602532239,20170805093556.0,20170805093556.0,20170805092041.0,20170805091814.0,20170805091740.0,20170805091702.0,20170805084735.0,20170805084735.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080208040576.0,2017080208000917,2017080208035015.0,2017080208002803,2017080208035309.0,2017080208000496,2017080208034790.0,2017080208002454,20170805013144.0,20170805013144.0,20170805011657.0,20170805011428.0,20170805011354.0,20170805011143.0,20170805004543.0,20170805004543.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080509501515.0,2017080509483954,2017080509495975.0,2017080509485632,2017080509500262.0,2017080509483532,2017080509495750.0,2017080509485279,20170805100210.0,20170805100210.0,20170805094558.0,20170805094332.0,20170805094255.0,20170805094210.0,20170805091426.0,20170805091426.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080602431839.0,2017080602414915,2017080602430290.0,2017080602421345,2017080602430579.0,2017080602414495,2017080602430065.0,2017080602420993,20170805100451.0,20170805100451.0,20170805094828.0,20170805094603.0,20170805094527.0,20170805094440.0,20170805091636.0,20170805091636.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080604594167.0,2017080604563489,2017080604592623.0,2017080604583478,2017080604592907.0,2017080604563068,2017080604592398.0,2017080604583125,20170805093438.0,20170805093438.0,20170805091912.0,20170805091711.0,20170805091637.0,20170805091552.0,20170805084631.0,20170805084631.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080604583725.0,2017080604551992,2017080604582184.0,2017080604553751,2017080604582470.0,2017080604551571,2017080604581957.0,2017080604553398,20170805093321.0,20170805093321.0,20170805091808.0,20170805091601.0,20170805091527.0,20170805091449.0,20170805084526.0,20170805084526.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080604554000.0,2017080604540532,2017080604552457.0,2017080604542318,2017080604552743.0,2017080604540110,2017080604552232.0,2017080604541965,20170805093209.0,20170805093209.0,20170805091706.0,20170805091458.0,20170805091424.0,20170805091346.0,20170805084438.0,20170805084438.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072607152304.0,2017072607134623,2017072607150748.0,2017072607141050,2017072607151034.0,2017072607134200,2017072607150523.0,2017072607140696,20170726073034.0,20170726073034.0,20170726071601.0,20170726071355.0,20170726071321.0,20170726071244.0,20170726064315.0,20170726064315.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073100135059.0,2017073100085481,2017073100133509.0,2017073100091245,2017073100133792.0,2017073100085060,2017073100132978.0,2017073100090892,20170801022431.0,20170801022431.0,20170801020806.0,20170801020542.0,20170801020505.0,20170801020419.0,20170801013518.0,20170801013518.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073023393384.0,2017073023374914,2017073023391842.0,2017073023382903,2017073023392129.0,2017073023374493,2017073023391617.0,2017073023382550,20170801015311.0,20170801015311.0,20170801013829.0,20170801013427.0,20170801013351.0,20170801013304.0,20170801010613.0,20170801010613.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021285868.0,2017073021272895,2017073021284310.0,2017073021275346,2017073021284609.0,2017073021272473,2017073021284087.0,2017073021274992,20170730214053.0,20170730214053.0,20170730212517.0,20170730212302.0,20170730212228.0,20170730212150.0,20170730205448.0,20170730205448.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021275600.0,2017073021262565,2017073021274039.0,2017073021265078,2017073021274335.0,2017073021262143,2017073021273815.0,2017073021264725,20170730213932.0,20170730213932.0,20170730212358.0,20170730212159.0,20170730212126.0,20170730212048.0,20170730205405.0,20170730205405.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021265337.0,2017073021252375,2017073021263785.0,2017073021254807,2017073021264071.0,2017073021251953,2017073021263562.0,2017073021254453,20170730213827.0,20170730213827.0,20170730212257.0,20170730212057.0,20170730212023.0,20170730211946.0,20170730205251.0,20170730205251.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021255062.0,2017073021240426,2017073021253496.0,2017073021244535,2017073021253801.0,2017073021240004,2017073021253271.0,2017073021244181,20170730213657.0,20170730213657.0,20170730212153.0,20170730211954.0,20170730211921.0,20170730211824.0,20170730205135.0,20170730205135.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021244787.0,2017073021230292,2017073021243240.0,2017073021232717,2017073021243528.0,2017073021225870,2017073021243017.0,2017073021232364,20170730213543.0,20170730213543.0,20170730212051.0,20170730211833.0,20170730211759.0,20170730211722.0,20170730205026.0,20170730205026.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021232970.0,2017073021220007,2017073021231423.0,2017073021222467,2017073021231706.0,2017073021215587,2017073021231200.0,2017073021222114,20170730213429.0,20170730213429.0,20170730211949.0,20170730211731.0,20170730211657.0,20170730211612.0,20170730204921.0,20170730204921.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021222718.0,2017073021205787,2017073021221170.0,2017073021212198,2017073021221457.0,2017073021205365,2017073021220937.0,2017073021211845,20170730213319.0,20170730213319.0,20170730211827.0,20170730211621.0,20170730211547.0,20170730211510.0,20170730204815.0,20170730204815.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080508121075.0,2017080508104053,2017080508115514.0,2017080508110450,2017080508115796.0,2017080508103631,2017080508115279.0,2017080508110098,20170805002619.0,20170805002619.0,20170805001330.0,20170805000815.0,20170805000740.0,20170805000656.0,20170804233755.0,20170804233755.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021212457.0,2017073021195521,2017073021210906.0,2017073021201956,2017073021211190.0,2017073021195101,2017073021210678.0,2017073021201604,20170730213158.0,20170730213158.0,20170730211725.0,20170730211519.0,20170730211445.0,20170730211407.0,20170730204710.0,20170730204710.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080508110707.0,2017080508093809,2017080508105157.0,2017080508100223,2017080508105445.0,2017080508093387,2017080508104932.0,2017080508095871,20170805005808.0,20170805005808.0,20170805004413.0,20170805004148.0,20170805004113.0,20170805004044.0,20170805000957.0,20170805000957.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021202207.0,2017073021183417,2017073021200664.0,2017073021191701,2017073021200948.0,2017073021182968,2017073021200440.0,2017073021191348,20170730213044.0,20170730213044.0,20170730211615.0,20170730211416.0,20170730211342.0,20170730211248.0,20170730204605.0,20170730204605.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080508075985.0,2017080508043865,2017080508074446.0,2017080508050053,2017080508074732.0,2017080508043445,2017080508074218.0,2017080508045700,20170806051627.0,20170806051627.0,20170806050135.0,20170806045910.0,20170806045836.0,20170806045624.0,20170806042608.0,20170806042608.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080508050303.0,2017080508032554,2017080508044760.0,2017080508034231,2017080508045046.0,2017080508032131,2017080508044534.0,2017080508033878,20170806054738.0,20170806054738.0,20170806053127.0,20170806052905.0,20170806052828.0,20170806052740.0,20170806045925.0,20170806045925.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021191962.0,2017073021173112,2017073021190409.0,2017073021175592,2017073021190695.0,2017073021172690,2017073021190184.0,2017073021175239,20170730212933.0,20170730212933.0,20170730211513.0,20170730211257.0,20170730211223.0,20170730211146.0,20170730204522.0,20170730204522.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021175848.0,2017073021162142,2017073021174298.0,2017073021165335,2017073021174589.0,2017073021161721,2017073021174073.0,2017073021164982,20170730212823.0,20170730212823.0,20170730211410.0,20170730211155.0,20170730211121.0,20170730211037.0,20170730204404.0,20170730204404.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021165595.0,2017073021151923,2017073021164040.0,2017073021154326,2017073021164329.0,2017073021151501,2017073021163815.0,2017073021153975,20170730212704.0,20170730212704.0,20170730211251.0,20170730211045.0,20170730211011.0,20170730210934.0,20170730204251.0,20170730204251.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021154578.0,2017073021141646,2017073021153034.0,2017073021144082,2017073021153321.0,2017073021141225,2017073021152810.0,2017073021143729,20170730212542.0,20170730212542.0,20170730211149.0,20170730210943.0,20170730210909.0,20170730210831.0,20170730204138.0,20170730204138.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073021144339.0,2017073021125821,2017073021142789.0,2017073021133821,2017073021143075.0,2017073021125400,2017073021142565.0,2017073021133468,20170730212428.0,20170730212428.0,20170730211040.0,20170730210840.0,20170730210806.0,20170730210713.0,20170730203853.0,20170730203853.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
