360X691,360X710,360X711,360X1287,360X1291,360X1292,360X1293,400X7,400X9,400X25,400X27,400X60,400X61,400X64,400X65,400X83,400X84,400X168,400X169,400X219,400X220,420X7,420X9,420X25,420X27,420X186
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810131937,20170810131914,20170810132014,20170810131147,20170810131820,20170810131806,20170810131823,20170810131820,20170810131914,20170810131850,20170810131806,20170810131754,20170810131850,20170810131823,20170810173227,20170810173252,20170810173414,20170810173204,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810212133,20170810212110,20170810213640,20170810211805,20170810212016,20170810212002,20170810212019,20170810212016,20170810212110,20170810212046,20170810212002,20170810211950,20170810212046,20170810212019,20170811042352,20170811042418,20170811042559,20170811042329,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805212358,20170805212334,20170805212443,20170805211559,20170805212221,20170805212207,20170805212225,20170805212221,20170805212334,20170805212310,20170805212207,20170805212155,20170805212310,20170805212225,20170806035346,20170806035411,20170806035459,20170806035322,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810213717,20170810213653,20170810213737,20170810211847,20170810212207,20170810212153,20170810212211,20170810212207,20170810213653,20170810212237,20170810212153,20170810212141,20170810212237,20170810212211,20170811042559,20170811042624,20170811042830,20170811042536,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810213832,20170810213808,20170810213915,20170810211928,20170810212323,20170810212309,20170810212327,20170810212323,20170810213808,20170810213744,20170810212309,20170810212257,20170810213744,20170810212327,20170811042830,20170811042855,20170811042953,20170811042807,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807154644,20170807154621,20170807154731,20170807153857,20170807154527,20170807154513,20170807154531,20170807154527,20170807154621,20170807154557,20170807154513,20170807154501,20170807154557,20170807154531,20170808071253,20170808071318,20170808071357,20170808071229,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806190300,20170806190237,20170806190318,20170806185933,20170806190143,20170806190130,20170806190147,20170806190143,20170806190237,20170806190213,20170806190130,20170806190118,20170806190213,20170806190147,20170807003710,20170807005723,20170807005803,20170807005635,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806194223,20170806194200,20170806194313,20170806193000,20170806193903,20170806193849,20170806193906,20170806193903,20170806194200,20170806194136,20170806193849,20170806193837,20170806194136,20170806193906,20170807013431,20170807013456,20170807013621,20170807013408,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806074948,20170806074924,20170806075045,20170806074129,20170806074827,20170806074813,20170806074831,20170806074827,20170806074924,20170806074857,20170806074813,20170806074801,20170806074857,20170806074831,20170806155506,20170806155532,20170806155654,20170806155443,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170806005206,20170806005142,20170806005323,20170806003814,20170806005044,20170806005030,20170806005047,20170806005044,20170806005142,20170806005114,20170806005030,20170806005018,20170806005114,20170806005047,20170806081635,20170806081701,20170806081748,20170806081612,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806083000,20170806082937,20170806083051,20170806082219,20170806082835,20170806082821,20170806082838,20170806082835,20170806082937,20170806082913,20170806082821,20170806082809,20170806082913,20170806082838,20170806163341,20170806163406,20170806163516,20170806163317,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805232225,20170805232202,20170805232303,20170805231450,20170805232106,20170805232053,20170805232110,20170805232106,20170805232202,20170805232136,20170805232053,20170805232041,20170805232136,20170805232110,20170806073918,20170806073943,20170806074037,20170806073854,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170806014017,20170806013953,20170806014053,20170806013220,20170806013836,20170806013822,20170806013840,20170806013836,20170806013953,20170806013907,20170806013822,20170806013810,20170806013907,20170806013840,20170806135055,20170806135120,20170806135217,20170806135032,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170806022157,20170806022134,20170806022241,20170806021412,20170806022025,20170806022011,20170806022028,20170806022025,20170806022134,20170806022110,20170806022011,20170806021959,20170806022110,20170806022028,20170806143051,20170806143117,20170806143229,20170806143028,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807173348,20170807173325,20170807173432,20170807172525,20170807173214,20170807173200,20170807173218,20170807173214,20170807173325,20170807173301,20170807173200,20170807173148,20170807173301,20170807173218,20170807224955,20170807225020,20170807225108,20170807224931,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806150830,20170806150807,20170806150913,20170806150039,20170806150654,20170806150640,20170806150657,20170806150654,20170806150807,20170806150743,20170806150640,20170806150628,20170806150743,20170806150657,20170806200918,20170806210147,20170806210227,20170806210059,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806155011,20170806154948,20170806155115,20170806154241,20170806154849,20170806154835,20170806154853,20170806154849,20170806154948,20170806154919,20170806154835,20170806154823,20170806154919,20170806154853,20170806213852,20170806213917,20170806214018,20170806213829,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807030908,20170807030844,20170807030945,20170807030108,20170807030719,20170807030705,20170807030722,20170807030719,20170807030844,20170807030802,20170807030705,20170807030653,20170807030802,20170807030722,20170807100058,20170807110834,20170807110914,20170807110746,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170807035024,20170807035001,20170807035128,20170807034251,20170807034904,20170807034850,20170807034908,20170807034904,20170807035001,20170807034937,20170807034850,20170807034839,20170807034937,20170807034908,20170807115307,20170807115332,20170807115434,20170807115244,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811000152,20170811000129,20170811000247,20170810235521,20170811000035,20170811000021,20170811000039,20170811000035,20170811000129,20170811000105,20170811000021,20170811000009,20170811000105,20170811000039,20170811060442,20170811060507,20170811060622,20170811060419,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811000324,20170811000300,20170811000403,20170810235721,20170811000151,20170811000137,20170811000155,20170811000151,20170811000300,20170811000221,20170811000137,20170811000125,20170811000221,20170811000155,20170811060622,20170811060647,20170811060818,20170811060558,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807142023,20170807142000,20170807142041,20170807140625,20170807141906,20170807141852,20170807141910,20170807141906,20170807142000,20170807141936,20170807141852,20170807141840,20170807141936,20170807141910,20170809054644,20170809054709,20170809054807,20170809054621,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811000440,20170811000416,20170811000523,20170810235832,20170811000307,20170811000253,20170811000311,20170811000307,20170811000416,20170811000351,20170811000253,20170811000241,20170811000351,20170811000311,20170811060818,20170811060843,20170811060934,20170811060754,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805132721,20170805132657,20170805132804,20170805131932,20170805132542,20170805132528,20170805132545,20170805132542,20170805132657,20170805132622,20170805132528,20170805132516,20170805132622,20170805132545,20170805172900,20170805172926,20170805173048,20170805172837,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811004010,20170811003947,20170811004037,20170811003336,20170811003853,20170811003840,20170811003857,20170811003853,20170811003947,20170811003923,20170811003840,20170811003828,20170811003923,20170811003857,20170811065600,20170811065625,20170811065747,20170811065536,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805060840,20170805060817,20170805060932,20170805060225,20170805060723,20170805060709,20170805060727,20170805060723,20170805060817,20170805060753,20170805060709,20170805060658,20170805060753,20170805060727,20170805105636,20170805105701,20170805105924,20170805105613,20160701155232.0
20170808,20170808,20170808,20170808,20170808,20170808,20170808,20170808093311,20170808093248,20170808093328,20170808092908,20170808093154,20170808093140,20170808093158,20170808093154,20170808093248,20170808093224,20170808093140,20170808093128,20170808093224,20170808093158,20170810140241,20170810140307,20170810140531,20170810140218,20160701155232.0
20170808,20170808,20170808,20170808,20170808,20170808,20170808,20170808143912,20170808143849,20170808143930,20170808143231,20170808143755,20170808143741,20170808143759,20170808143755,20170808143849,20170808143825,20170808143741,20170808143729,20170808143825,20170808143759,20170809112056,20170809112122,20170809112212,20170809112033,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806155152,20170806155129,20170806155626,20170806154355,20170806155005,20170806154951,20170806155009,20170806155005,20170806155129,20170806155039,20170806154951,20170806154939,20170806155039,20170806155009,20170806223908,20170806223933,20170806224029,20170806223844,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806163910,20170806163847,20170806164037,20170806162539,20170806163620,20170806163606,20170806163623,20170806163620,20170806163847,20170806163823,20170806163606,20170806163554,20170806163823,20170806163623,20170806231901,20170806231926,20170806232044,20170806231838,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803013821,20170803013757,20170803013839,20170803013453,20170803013704,20170803013650,20170803013707,20170803013704,20170803013757,20170803013734,20170803013650,20170803013638,20170803013734,20170803013707,20170803074019,20170803083005,20170803083044,20170803082916,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806083129,20170806083105,20170806083227,20170806082355,20170806082959,20170806082945,20170806083003,20170806082959,20170806083105,20170806083029,20170806082945,20170806082933,20170806083029,20170806083003,20170806163516,20170806163542,20170806163709,20170806163453,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810085826,20170810085803,20170810085843,20170810085354,20170810085709,20170810085655,20170810085712,20170810085709,20170810085803,20170810085739,20170810085655,20170810085643,20170810085739,20170810085712,20170810104248,20170810104313,20170810104358,20170810104225,20160701155232.0
20170803,20170803,20170803,20170803,20170803,20170803,20170803,20170803021113,20170803021049,20170803021207,20170803020520,20170803020951,20170803020937,20170803020954,20170803020951,20170803021049,20170803021021,20170803020937,20170803020925,20170803021021,20170803020954,20170803090031,20170803090056,20170803090141,20170803090007,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810091222,20170810091159,20170810091316,20170810090605,20170810091105,20170810091051,20170810091108,20170810091105,20170810091159,20170810091135,20170810091051,20170810091039,20170810091135,20170810091108,20170810110542,20170810110608,20170810110846,20170810110519,20160701155232.0
20170806,20170806,20170806,20170806,20170806,20170806,20170806,20170806091331,20170806091307,20170806091410,20170806090646,20170806091147,20170806091133,20170806091150,20170806091147,20170806091307,20170806091218,20170806091133,20170806091121,20170806091218,20170806091150,20170806171504,20170806171529,20170806171653,20170806171441,20160701155232.0
20170808,20170808,20170808,20170808,20170808,20170808,20170808,20170808093155,20170808093132,20170808093214,20170808092828,20170808093038,20170808093024,20170808093042,20170808093038,20170808093132,20170808093108,20170808093024,20170808093012,20170808093108,20170808093042,20170810140038,20170810140104,20170810140241,20170810140015,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170810092612,20170810092549,20170810092650,20170810091953,20170810092452,20170810092438,20170810092455,20170810092452,20170810092549,20170810092522,20170810092438,20170810092426,20170810092522,20170810092455,20170810113716,20170810113742,20170810114013,20170810113653,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811075724,20170811075700,20170811075809,20170811075009,20170811075555,20170811075541,20170811075559,20170811075555,20170811075700,20170811075636,20170811075541,20170811075529,20170811075636,20170811075559,20170811174018,20170811174044,20170811174202,20170811173955,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811075846,20170811075823,20170811075947,20170811075120,20170811075722,20170811075708,20170811075726,20170811075722,20170811075823,20170811075752,20170811075708,20170811075656,20170811075752,20170811075726,20170811174202,20170811174227,20170811174354,20170811174138,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811080025,20170811080001,20170811080109,20170811075329,20170811075838,20170811075824,20170811075842,20170811075838,20170811080001,20170811075914,20170811075824,20170811075812,20170811075914,20170811075842,20170811174354,20170811174419,20170811174508,20170811174331,20160701155232.0
20170801,20170801,20170801,20170801,20170801,20170801,20170801,20170801175311,20170801175247,20170801175344,20170801174510,20170801175136,20170801175122,20170801175139,20170801175136,20170801175247,20170801175206,20170801175122,20170801175110,20170801175206,20170801175139,20170802143413,20170802143438,20170802143528,20170802143349,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170806022318,20170806022254,20170806022423,20170806021551,20170806022156,20170806022142,20170806022159,20170806022156,20170806022254,20170806022226,20170806022142,20170806022130,20170806022226,20170806022159,20170806143229,20170806143255,20170806143423,20170806143206,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170806031053,20170806031030,20170806031124,20170806025721,20170806030743,20170806030729,20170806030746,20170806030743,20170806031030,20170806030840,20170806030729,20170806030717,20170806030840,20170806030746,20170806151217,20170806151242,20170806151403,20170806151154,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803013937,20170803013913,20170803013955,20170803013534,20170803013820,20170803013806,20170803013823,20170803013820,20170803013913,20170803013850,20170803013806,20170803013754,20170803013850,20170803013823,20170803083044,20170803083109,20170803083148,20170803083020,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803014053,20170803014029,20170803014110,20170803013615,20170803013936,20170803013922,20170803013939,20170803013936,20170803014029,20170803014005,20170803013922,20170803013910,20170803014005,20170803013939,20170803083148,20170803083213,20170803083256,20170803083125,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803014209,20170803014145,20170803014227,20170803013657,20170803014052,20170803014038,20170803014055,20170803014052,20170803014145,20170803014121,20170803014038,20170803014026,20170803014121,20170803014055,20170803083256,20170803083322,20170803083401,20170803083233,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803014325,20170803014301,20170803014342,20170803013737,20170803014208,20170803014154,20170803014211,20170803014208,20170803014301,20170803014238,20170803014154,20170803014142,20170803014238,20170803014211,20170803083401,20170803083426,20170803083506,20170803083337,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803014441,20170803014417,20170803014458,20170803013818,20170803014324,20170803014310,20170803014327,20170803014324,20170803014417,20170803014354,20170803014310,20170803014258,20170803014354,20170803014327,20170803083506,20170803083531,20170803083610,20170803083442,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803014557,20170803014533,20170803014615,20170803013938,20170803014440,20170803014426,20170803014443,20170803014440,20170803014533,20170803014510,20170803014426,20170803014414,20170803014510,20170803014443,20170803083610,20170803083635,20170803083715,20170803083546,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803014713,20170803014649,20170803014731,20170803014039,20170803014556,20170803014542,20170803014559,20170803014556,20170803014649,20170803014626,20170803014542,20170803014530,20170803014626,20170803014559,20170803083715,20170803083740,20170803083819,20170803083651,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811022821,20170811022757,20170811022904,20170811022158,20170811022644,20170811022630,20170811022647,20170811022644,20170811022757,20170811022733,20170811022630,20170811022618,20170811022733,20170811022647,20170811111015,20170811111041,20170811111704,20170811110952,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803014829,20170803014805,20170803014847,20170803014155,20170803014712,20170803014658,20170803014715,20170803014712,20170803014805,20170803014742,20170803014658,20170803014646,20170803014742,20170803014715,20170803083819,20170803083844,20170803083934,20170803083755,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811022941,20170811022917,20170811023043,20170811022313,20170811022819,20170811022805,20170811022823,20170811022819,20170811022917,20170811022849,20170811022805,20170811022753,20170811022849,20170811022823,20170811111704,20170811111729,20170811111853,20170811111641,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803014945,20170803014921,20170803015018,20170803014311,20170803014828,20170803014814,20170803014831,20170803014828,20170803014921,20170803014858,20170803014814,20170803014802,20170803014858,20170803014831,20170803083934,20170803083959,20170803084120,20170803083911,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811023401,20170811023337,20170811023509,20170811022736,20170811023234,20170811023220,20170811023237,20170811023234,20170811023337,20170811023304,20170811023220,20170811023208,20170811023304,20170811023237,20170811112329,20170811112354,20170811112454,20170811112306,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811023546,20170811023523,20170811023625,20170811022850,20170811023350,20170811023336,20170811023353,20170811023350,20170811023523,20170811023428,20170811023336,20170811023324,20170811023428,20170811023353,20170811112454,20170811112519,20170811112559,20170811112431,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803015101,20170803015037,20170803015133,20170803014427,20170803014944,20170803014930,20170803014947,20170803014944,20170803015037,20170803015014,20170803014930,20170803014918,20170803015014,20170803014947,20170803084120,20170803084146,20170803084232,20170803084057,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803015217,20170803015153,20170803015244,20170803014543,20170803015100,20170803015046,20170803015103,20170803015100,20170803015153,20170803015130,20170803015046,20170803015034,20170803015130,20170803015103,20170803084232,20170803084257,20170803084355,20170803084208,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803015333,20170803015309,20170803015406,20170803014717,20170803015216,20170803015202,20170803015219,20170803015216,20170803015309,20170803015246,20170803015202,20170803015150,20170803015246,20170803015219,20170803084355,20170803084420,20170803084508,20170803084332,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803015449,20170803015425,20170803015544,20170803014835,20170803015332,20170803015318,20170803015335,20170803015332,20170803015425,20170803015402,20170803015318,20170803015306,20170803015402,20170803015335,20170803084509,20170803084534,20170803084630,20170803084445,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803015621,20170803015558,20170803015659,20170803015010,20170803015448,20170803015434,20170803015451,20170803015448,20170803015558,20170803015518,20170803015434,20170803015422,20170803015518,20170803015451,20170803084630,20170803084656,20170803084743,20170803084607,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803015736,20170803015713,20170803015825,20170803015125,20170803015604,20170803015550,20170803015607,20170803015604,20170803015713,20170803015649,20170803015550,20170803015538,20170803015649,20170803015607,20170803084743,20170803084808,20170803084905,20170803084719,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803015902,20170803015839,20170803020008,20170803015236,20170803015735,20170803015721,20170803015738,20170803015735,20170803015839,20170803015805,20170803015721,20170803015709,20170803015805,20170803015738,20170803084905,20170803084930,20170803085017,20170803084842,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803020045,20170803020022,20170803020120,20170803015346,20170803015926,20170803015913,20170803015930,20170803015926,20170803020022,20170803015956,20170803015913,20170803015901,20170803015956,20170803015930,20170803085017,20170803085043,20170803085139,20170803084954,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803020200,20170803020137,20170803020231,20170803015536,20170803020042,20170803020029,20170803020046,20170803020042,20170803020137,20170803020113,20170803020029,20170803020017,20170803020113,20170803020046,20170803085139,20170803085204,20170803085252,20170803085116,20160701155232.0
20170802,20170802,20170802,20170802,20170802,20170802,20170802,20170803020316,20170803020253,20170803020347,20170803015651,20170803020159,20170803020145,20170803020202,20170803020159,20170803020253,20170803020229,20170803020145,20170803020133,20170803020229,20170803020202,20170803085252,20170803085317,20170803085414,20170803085228,20160701155232.0
20170807,20170807,20170807,20170807,20170807,20170807,20170807,20170807185741,20170807185718,20170807190217,20170807185042,20170807185555,20170807185541,20170807185559,20170807185555,20170807185718,20170807185644,20170807185541,20170807185530,20170807185644,20170807185559,20170807232647,20170807232712,20170807232751,20170807232623,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811200122,20170811200059,20170811200213,20170811195454,20170811200005,20170811195951,20170811200009,20170811200005,20170811200059,20170811200035,20170811195951,20170811195939,20170811200035,20170811200009,20170812080445,20170812080949,20170812081029,20170812080901,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811200250,20170811200226,20170811200329,20170811195651,20170811200121,20170811200107,20170811200125,20170811200121,20170811200226,20170811200151,20170811200107,20170811200055,20170811200151,20170811200125,20170812081029,20170812081054,20170812081134,20170812081005,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811200406,20170811200342,20170811200446,20170811195801,20170811200237,20170811200223,20170811200241,20170811200237,20170811200342,20170811200317,20170811200223,20170811200211,20170811200317,20170811200241,20170812081134,20170812081158,20170812081239,20170812081110,20160701155232.0
20170805,20170805,20170805,20170805,20170805,20170805,20170805,20170805133139,20170805133116,20170805133215,20170805132339,20170805132955,20170805132941,20170805132959,20170805132955,20170805133116,20170805133029,20170805132941,20170805132929,20170805133029,20170805132959,20170805173352,20170805173417,20170805173545,20170805173328,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811214925,20170811214902,20170811215001,20170811214304,20170811214745,20170811214731,20170811214748,20170811214745,20170811214902,20170811214819,20170811214731,20170811214719,20170811214819,20170811214748,20170812095619,20170812095645,20170812095733,20170812095556,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811215040,20170811215017,20170811215139,20170811214430,20170811214905,20170811214851,20170811214909,20170811214905,20170811215017,20170811214953,20170811214851,20170811214839,20170811214953,20170811214909,20170812095733,20170812095758,20170812095946,20170812095710,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811215216,20170811215152,20170811215310,20170811214541,20170811215039,20170811215025,20170811215043,20170811215039,20170811215152,20170811215109,20170811215025,20170811215013,20170811215109,20170811215043,20170812095946,20170812100010,20170812100126,20170812095922,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811222123,20170811222100,20170811222209,20170811221511,20170811221952,20170811221938,20170811221956,20170811221952,20170811222100,20170811222036,20170811221938,20170811221926,20170811222036,20170811221956,20170812104050,20170812104116,20170812104303,20170812104027,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811222246,20170811222223,20170811222348,20170811221621,20170811222122,20170811222108,20170811222126,20170811222122,20170811222223,20170811222152,20170811222108,20170811222056,20170811222152,20170811222126,20170812104303,20170812104328,20170812104454,20170812104239,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811222425,20170811222401,20170811222458,20170811221754,20170811222238,20170811222224,20170811222242,20170811222238,20170811222401,20170811222314,20170811222224,20170811222212,20170811222314,20170811222242,20170812104454,20170812104520,20170812104615,20170812104431,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811204827,20170811204804,20170811204904,20170811204208,20170811204655,20170811204641,20170811204659,20170811204655,20170811204804,20170811204740,20170811204641,20170811204629,20170811204740,20170811204659,20170812105947,20170812110012,20170812110101,20170812105923,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811165413,20170811165350,20170811165457,20170811164636,20170811165244,20170811165231,20170811165248,20170811165244,20170811165350,20170811165325,20170811165231,20170811165219,20170811165325,20170811165248,20170812043047,20170812043113,20170812043242,20170812043024,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811204008,20170811203945,20170811204055,20170811203340,20170811203851,20170811203837,20170811203855,20170811203851,20170811203945,20170811203921,20170811203837,20170811203825,20170811203921,20170811203855,20170812104949,20170812105014,20170812105104,20170812104925,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812023655,20170812023631,20170812023721,20170812023029,20170812023538,20170812023524,20170812023541,20170812023538,20170812023631,20170812023608,20170812023524,20170812023512,20170812023608,20170812023541,20170812183130,20170812183156,20170812183307,20170812183107,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812023811,20170812023747,20170812023842,20170812023144,20170812023654,20170812023640,20170812023657,20170812023654,20170812023747,20170812023724,20170812023640,20170812023628,20170812023724,20170812023657,20170812183307,20170812183333,20170812183433,20170812183244,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812023927,20170812023904,20170812024019,20170812023300,20170812023810,20170812023756,20170812023813,20170812023810,20170812023904,20170812023840,20170812023756,20170812023744,20170812023840,20170812023813,20170812183433,20170812183458,20170812183624,20170812183409,20160701155232.0
20170727,20170727,20170727,20170727,20170727,20170727,20170727,20170728194558,20170728194534,20170728194757,20170728193231,20170728194221,20170728194207,20170728194224,20170728194221,20170728194534,20170728194511,20170728194207,20170728194155,20170728194511,20170728194224,20170729001140,20170729001205,20170729001302,20170729001116,20160701155232.0
20170727,20170727,20170727,20170727,20170727,20170727,20170727,20170728203258,20170728203235,20170728203325,20170728202524,20170728203141,20170728203127,20170728203145,20170728203141,20170728203235,20170728203211,20170728203127,20170728203115,20170728203211,20170728203145,20170729005024,20170729005049,20170729005142,20170729005000,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170812020717,20170812020653,20170812020828,20170812020057,20170812020556,20170812020542,20170812020600,20170812020556,20170812020653,20170812020626,20170812020542,20170812020530,20170812020626,20170812020600,20170812175107,20170812175132,20170812175212,20170812175043,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811034127,20170811034104,20170811034208,20170811033512,20170811033945,20170811033931,20170811033949,20170811033945,20170811034104,20170811034038,20170811033931,20170811033919,20170811034038,20170811033949,20170811125653,20170811125719,20170811125843,20170811125630,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811034245,20170811034222,20170811034346,20170811033624,20170811034124,20170811034110,20170811034128,20170811034124,20170811034222,20170811034155,20170811034110,20170811034058,20170811034155,20170811034128,20170811125843,20170811125909,20170811130004,20170811125820,20160701155232.0
20170810,20170810,20170810,20170810,20170810,20170810,20170810,20170811034423,20170811034359,20170811034514,20170811033734,20170811034241,20170811034227,20170811034245,20170811034241,20170811034359,20170811034313,20170811034227,20170811034215,20170811034313,20170811034245,20170811130004,20170811130030,20170811130148,20170811125942,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811222540,20170811222516,20170811222625,20170811221923,20170811222400,20170811222346,20170811222403,20170811222400,20170811222516,20170811222452,20170811222346,20170811222334,20170811222452,20170811222403,20170812113618,20170812113644,20170812113731,20170812113555,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811222702,20170811222639,20170811222801,20170811222033,20170811222538,20170811222525,20170811222542,20170811222538,20170811222639,20170811222608,20170811222525,20170811222513,20170811222608,20170811222542,20170812113732,20170812113757,20170812113923,20170812113708,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811222852,20170811222828,20170811222914,20170811222159,20170811222734,20170811222721,20170811222738,20170811222734,20170811222828,20170811222804,20170811222721,20170811222709,20170811222804,20170811222738,20170812113923,20170812113949,20170812114111,20170812113900,20160701155232.0
20170811,20170811,20170811,20170811,20170811,20170811,20170811,20170811164201,20170811164138,20170811164240,20170811163505,20170811164011,20170811163957,20170811164014,20170811164011,20170811164138,20170811164112,20170811163957,20170811163945,20170811164112,20170811164014,20170812023754,20170812023820,20170812023945,20170812023731,20160701155232.0
20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728172642,20170728172618,20170728172720,20170728172029,20170728172510,20170728172456,20170728172513,20170728172510,20170728172618,20170728172554,20170728172456,20170728172444,20170728172554,20170728172513,20170728205331,20170728205756,20170728205835,20170728205707,20160701155232.0
20170728,20170728,20170728,20170728,20170728,20170728,20170728,20170728180111,20170728180047,20170728180213,20170728175501,20170728175953,20170728175940,20170728175957,20170728175953,20170728180047,20170728180023,20170728175940,20170728175928,20170728180023,20170728175957,20170728213812,20170728213837,20170728213918,20170728213748,20160701155232.0
