300X2,300X3,300X4,300X6,300X7,300X9,300X10,300X13,300X14,300X20
20170805114343.0,20170805114311.0,20170805114252.0,20170805114311.0,20170805114237.0,20170805114148.0,20170805114128.0,20170805114237.0,20170805114148.0,20170805113458.0
20170805123702.0,20170805123630.0,20170805123733.0,20170805123630.0,NA,20170805123509.0,20170805123449.0,NA,20170805123509.0,20170805122740.0
20170804031422.0,20170804031351.0,20170804031437.0,20170804031351.0,20170804031316.0,20170804031227.0,20170804031208.0,20170804031316.0,20170804031227.0,20170804030548.0
20170802105653.0,20170802105621.0,20170802105707.0,20170802105621.0,20170802105549.0,20170802105500.0,20170802105440.0,20170802105549.0,20170802105500.0,20170802104822.0
20170804035932.0,20170804035901.0,20170804035947.0,20170804035901.0,20170804035824.0,20170804035735.0,20170804035715.0,20170804035824.0,20170804035735.0,20170804035055.0
20170803122841.0,20170803122810.0,20170803122856.0,20170803122810.0,20170803122734.0,20170803122645.0,20170803122625.0,20170803122734.0,20170803122645.0,20170803122006.0
20170802110952.0,20170802110921.0,20170802110848.0,20170802110921.0,20170802110849.0,20170802110759.0,20170802110740.0,20170802110849.0,20170802110759.0,20170802110441.0
20170802115244.0,20170802115213.0,20170802115259.0,20170802115213.0,20170802115139.0,20170802115050.0,20170802115030.0,20170802115139.0,20170802115050.0,20170802114412.0
20170806133409.0,20170806133338.0,20170806133424.0,20170806133338.0,20170806133248.0,20170806133159.0,20170806133139.0,20170806133248.0,20170806133159.0,20170806132522.0
20170805064648.0,20170805064617.0,20170805064438.0,20170805064617.0,20170805064545.0,20170805064455.0,20170805064436.0,20170805064545.0,20170805064455.0,20170805063729.0
20170805073057.0,20170805073025.0,20170805073111.0,20170805073025.0,20170805072947.0,20170805072859.0,20170805072839.0,20170805072947.0,20170805072859.0,20170805072213.0
20170805151857.0,20170805151825.0,20170805151911.0,20170805151825.0,20170805151748.0,20170805151659.0,20170805151640.0,20170805151748.0,20170805151659.0,20170805151013.0
20170805161207.0,20170805161136.0,20170805161240.0,20170805161136.0,20170805161104.0,20170805161015.0,20170805160955.0,20170805161104.0,20170805161015.0,20170805160246.0
20170806145559.0,20170806145528.0,20170806145509.0,20170806145528.0,20170806145451.0,20170806145402.0,20170806145342.0,20170806145451.0,20170806145402.0,20170806144718.0
20170806150230.0,20170806150158.0,20170806150303.0,20170806150158.0,20170806150126.0,20170806150037.0,20170806150017.0,20170806150126.0,20170806150037.0,20170806145305.0
20170806021942.0,NA,20170806022014.0,20170806021910.0,20170806021838.0,20170806021749.0,20170806021730.0,20170806021838.0,20170806021749.0,20170806021022.0
20170806150005.0,20170806145934.0,20170806150020.0,20170806145934.0,20170806145839.0,20170806145750.0,20170806145730.0,20170806145839.0,20170806145750.0,20170806145109.0
20170802011507.0,NA,NA,20170802011436.0,20170802011403.0,20170802011314.0,20170802011255.0,20170802011403.0,20170802011314.0,20170802010606.0
20170807034146.0,20170807034114.0,20170807033936.0,20170807034114.0,20170807034042.0,20170807033953.0,20170807033933.0,20170807034042.0,20170807033953.0,20170807033231.0
20170801212250.0,20170801212219.0,20170801212305.0,20170801212219.0,20170801212144.0,20170801212055.0,20170801212035.0,20170801212144.0,20170801212055.0,20170801211416.0
NA,20170805235121.0,20170805235226.0,20170805235121.0,20170805235048.0,20170805234959.0,20170805234940.0,20170805235048.0,20170805234959.0,20170805234241.0
20170806095428.0,20170806095356.0,20170806095218.0,20170806095356.0,20170806095324.0,20170806095235.0,20170806095215.0,20170806095324.0,20170806095235.0,20170806094509.0
20170804225057.0,20170804225025.0,20170804224847.0,20170804225025.0,20170804224953.0,20170804224904.0,20170804224844.0,20170804224953.0,20170804224904.0,20170804224134.0
20170804233522.0,20170804233451.0,20170804233537.0,20170804233451.0,20170804233413.0,20170804233324.0,20170804233304.0,20170804233413.0,20170804233324.0,20170804232626.0
20170731212508.0,20170731212437.0,20170731212542.0,20170731212437.0,20170731212405.0,20170731212316.0,20170731212256.0,20170731212405.0,20170731212316.0,20170731211604.0
NA,20170803214401.0,20170803214506.0,NA,20170803214329.0,20170803214240.0,20170803214221.0,20170803214329.0,20170803214240.0,20170803213922.0
20170807013545.0,20170807013513.0,20170807013603.0,20170807013513.0,20170807013441.0,20170807013351.0,20170807013331.0,20170807013441.0,20170807013351.0,20170807013032.0
20170731220809.0,20170731220738.0,20170731220824.0,20170731220738.0,NA,20170731220613.0,20170731220554.0,NA,20170731220613.0,20170731215933.0
20170807015019.0,20170807014947.0,20170807015034.0,20170807014947.0,20170807014842.0,20170807014753.0,20170807014733.0,20170807014842.0,20170807014753.0,20170807014330.0
20170803222731.0,20170803222700.0,20170803222746.0,20170803222700.0,20170803222625.0,20170803222536.0,20170803222516.0,20170803222625.0,20170803222536.0,20170803221857.0
20170805234534.0,20170805234502.0,20170805234548.0,20170805234502.0,20170805234426.0,20170805234337.0,20170805234317.0,20170805234426.0,20170805234337.0,20170805233641.0
20170807020814.0,20170807020743.0,20170807020829.0,20170807020743.0,20170807020642.0,20170807020553.0,20170807020533.0,20170807020642.0,20170807020553.0,20170807020223.0
20170807001354.0,20170807001323.0,NA,20170807001323.0,20170807001234.0,20170807001145.0,20170807001125.0,20170807001234.0,20170807001145.0,20170807000506.0
20170807002005.0,NA,NA,NA,20170807001901.0,20170807001812.0,20170807001753.0,20170807001901.0,20170807001812.0,20170807001049.0
20170807001740.0,20170807001709.0,20170807001755.0,20170807001709.0,20170807001634.0,20170807001545.0,20170807001525.0,20170807001634.0,20170807001545.0,20170807000852.0
20170727001109.0,20170727001038.0,20170727001156.0,20170727001038.0,20170727001005.0,20170727000916.0,20170727000857.0,20170727001005.0,20170727000916.0,20170727000154.0
20170803223342.0,20170803223311.0,20170803223414.0,20170803223311.0,20170803223238.0,20170803223149.0,20170803223130.0,20170803223238.0,20170803223149.0,20170803222440.0
NA,NA,20170803231643.0,NA,20170803231521.0,20170803231432.0,20170803231413.0,20170803231521.0,20170803231432.0,20170803230754.0
20170731212244.0,20170731212212.0,NA,20170731212212.0,NA,20170731212048.0,20170731212028.0,NA,20170731212048.0,NA
20170731212857.0,20170731212825.0,20170731212931.0,20170731212825.0,20170731212753.0,20170731212704.0,20170731212644.0,20170731212753.0,20170731212704.0,20170731211952.0
20170731212632.0,20170731212601.0,20170731212647.0,20170731212601.0,20170731212524.0,NA,20170731212415.0,20170731212524.0,NA,20170731211756.0
20170731213246.0,20170731213215.0,20170731213318.0,20170731213215.0,20170731213142.0,20170731213053.0,20170731213034.0,20170731213142.0,20170731213053.0,20170731212338.0
20170731213022.0,20170731212950.0,20170731213036.0,20170731212950.0,NA,20170731212823.0,20170731212803.0,20170731212912.0,20170731212823.0,20170731212142.0
20170731213633.0,20170731213601.0,20170731213704.0,20170731213601.0,20170731213529.0,NA,20170731213420.0,20170731213529.0,NA,20170731212727.0
20170731213408.0,20170731213337.0,20170731213423.0,20170731213337.0,20170731213301.0,20170731213212.0,20170731213153.0,20170731213301.0,20170731213212.0,20170731212530.0
20170806195959.0,NA,20170806195908.0,20170806195927.0,20170806195851.0,20170806195802.0,20170806195743.0,20170806195851.0,20170806195802.0,20170806195104.0
20170731214019.0,20170731213947.0,20170731214051.0,20170731213947.0,20170731213915.0,20170731213826.0,20170731213806.0,20170731213915.0,20170731213826.0,20170731213116.0
20170806200622.0,20170806200550.0,20170806200654.0,20170806200550.0,20170806200518.0,20170806200429.0,20170806200409.0,20170806200518.0,20170806200429.0,20170806195706.0
20170731213754.0,20170731213723.0,20170731213809.0,20170731213723.0,20170731213648.0,20170731213559.0,20170731213539.0,20170731213648.0,20170731213559.0,20170731212920.0
20170806200744.0,20170806200713.0,20170806200759.0,20170806200713.0,20170806200637.0,20170806200548.0,20170806200528.0,20170806200637.0,20170806200548.0,20170806195857.0
20170806201415.0,20170806201343.0,20170806201446.0,20170806201343.0,20170806201311.0,20170806201222.0,20170806201203.0,20170806201311.0,20170806201222.0,20170806200452.0
20170731214406.0,20170731214334.0,20170731214437.0,20170731214334.0,20170731214302.0,20170731214213.0,20170731214154.0,20170731214302.0,20170731214213.0,20170731213503.0
20170731214141.0,20170731214110.0,20170731214156.0,20170731214110.0,20170731214034.0,20170731213945.0,20170731213925.0,20170731214034.0,20170731213945.0,20170731213307.0
20170731214752.0,20170731214721.0,20170731214825.0,20170731214721.0,20170731214648.0,20170731214559.0,20170731214540.0,20170731214648.0,20170731214559.0,20170731213849.0
20170731214528.0,20170731214456.0,20170731214542.0,20170731214456.0,20170731214421.0,20170731214332.0,20170731214312.0,20170731214421.0,20170731214332.0,20170731213652.0
20170731215140.0,20170731215109.0,20170731215211.0,20170731215109.0,20170731215036.0,20170731214947.0,20170731214928.0,20170731215036.0,20170731214947.0,20170731214236.0
20170731214916.0,20170731214844.0,20170731214930.0,20170731214844.0,20170731214807.0,20170731214718.0,20170731214659.0,20170731214807.0,20170731214718.0,20170731214040.0
20170731215526.0,20170731215454.0,20170731215558.0,20170731215454.0,20170731215422.0,20170731215333.0,20170731215313.0,20170731215422.0,20170731215333.0,20170731214622.0
20170731215301.0,20170731215230.0,20170731215316.0,20170731215230.0,20170731215155.0,20170731215106.0,20170731215047.0,20170731215155.0,20170731215106.0,20170731214426.0
20170731215913.0,20170731215841.0,NA,20170731215841.0,20170731215809.0,20170731215720.0,20170731215701.0,20170731215809.0,NA,20170731215010.0
20170731215649.0,20170731215617.0,20170731215703.0,20170731215617.0,20170731215541.0,20170731215452.0,20170731215432.0,20170731215541.0,20170731215452.0,20170731214813.0
20170806021923.0,20170806021851.0,20170806021941.0,20170806021851.0,20170806021819.0,20170806021730.0,20170806021710.0,20170806021819.0,20170806021730.0,20170806021334.0
20170808093446.0,20170808093414.0,NA,20170808093414.0,20170808093342.0,20170808093253.0,20170808093214.0,20170808093342.0,20170808093253.0,20170808092658.0
NA,NA,20170808093349.0,20170808093303.0,NA,20170808093122.0,20170808093103.0,NA,NA,20170808092617.0
20170808093750.0,20170808093718.0,20170808093835.0,20170808093718.0,20170808093646.0,20170808093557.0,NA,20170808093646.0,20170808093557.0,20170808093045.0
20170802011628.0,20170802011557.0,20170802011643.0,20170802011557.0,NA,20170802011433.0,20170802011414.0,NA,20170802011433.0,20170802010754.0
20170808005607.0,20170808005536.0,20170808005622.0,20170808005536.0,20170808005503.0,20170808005414.0,20170808005355.0,20170808005503.0,20170808005414.0,20170808005020.0
20170808005941.0,NA,20170808010001.0,20170808005910.0,20170808005838.0,20170808005749.0,20170808005728.0,20170808005838.0,20170808005749.0,20170808005317.0
20170808005830.0,20170808005759.0,20170808005845.0,20170808005759.0,20170808005725.0,20170808005636.0,20170808005617.0,20170808005725.0,20170808005636.0,20170808005241.0
20170808013058.0,20170808013027.0,20170808013118.0,20170808013027.0,20170808012955.0,20170808012905.0,20170808012846.0,20170808012955.0,20170808012905.0,20170808012326.0
20170808012947.0,20170808012916.0,20170808013002.0,20170808012916.0,20170808012844.0,20170808012754.0,20170808012735.0,20170808012844.0,20170808012754.0,20170808012248.0
NA,20170808013138.0,20170808013224.0,20170808013138.0,20170808013105.0,20170808013017.0,NA,20170808013105.0,20170808013017.0,20170808012650.0
20170807052550.0,20170807052519.0,20170807052714.0,20170807052519.0,20170807052446.0,20170807052357.0,20170807052304.0,20170807052446.0,20170807052357.0,20170807051909.0
20170807131136.0,20170807131105.0,20170807131155.0,20170807131105.0,20170807131033.0,20170807130943.0,20170807130924.0,20170807131033.0,20170807130943.0,20170807130624.0
20170807051501.0,20170807051429.0,20170807051628.0,20170807051429.0,20170807051357.0,20170807051308.0,20170807051216.0,20170807051357.0,20170807051308.0,20170807050820.0
20170808201730.0,20170808201659.0,NA,20170808201659.0,NA,20170808201537.0,20170808201518.0,20170808201626.0,20170808201537.0,NA
20170808201619.0,NA,20170808201634.0,NA,NA,20170808201426.0,20170808201407.0,NA,20170808201426.0,20170808201236.0
20170808201952.0,20170808201921.0,20170808202011.0,20170808201921.0,20170808201848.0,20170808201800.0,20170808201740.0,20170808201848.0,20170808201800.0,20170808201451.0
20170726002612.0,20170726002540.0,NA,20170726002540.0,20170726002508.0,20170726002419.0,20170726002359.0,20170726002508.0,20170726002419.0,20170726001658.0
20170726011030.0,20170726010959.0,20170726011045.0,20170726010959.0,20170726010921.0,20170726010832.0,20170726010812.0,20170726010921.0,20170726010832.0,20170726010139.0
20170808001758.0,20170808001727.0,20170808001817.0,20170808001727.0,20170808001655.0,20170808001605.0,20170808001521.0,20170808001655.0,20170808001605.0,20170808001004.0
20170807055808.0,20170807055737.0,20170807055936.0,20170807055737.0,20170807055704.0,20170807055615.0,20170807055525.0,20170807055704.0,20170807055615.0,20170807055128.0
20170807055649.0,20170807055618.0,20170807055704.0,20170807055618.0,20170807055515.0,20170807055426.0,20170807055406.0,20170807055515.0,20170807055426.0,20170807055056.0
20170807060145.0,20170807060114.0,20170807060310.0,20170807060114.0,20170807060041.0,20170807055952.0,20170807055900.0,20170807060041.0,20170807055952.0,20170807055503.0
20170808214040.0,20170808214008.0,20170808214059.0,20170808214008.0,20170808213936.0,20170808213847.0,20170808213828.0,20170808213936.0,20170808213847.0,20170808213610.0
20170808213929.0,20170808213857.0,NA,20170808213857.0,20170808213825.0,20170808213736.0,20170808213717.0,20170808213825.0,20170808213736.0,NA
20170808214302.0,20170808214230.0,NA,20170808214230.0,20170808214158.0,20170808214109.0,NA,20170808214158.0,20170808214109.0,20170808213732.0
20170807125304.0,20170807125233.0,20170807125319.0,20170807125233.0,20170807125200.0,20170807125111.0,20170807125052.0,20170807125200.0,20170807125111.0,20170807124802.0
20170724235503.0,20170724235432.0,20170724235518.0,20170724235432.0,20170724235328.0,20170724235239.0,20170724235219.0,20170724235328.0,20170724235239.0,20170724234605.0
20170725003606.0,20170725003534.0,20170725003735.0,20170725003534.0,20170725003502.0,20170725003413.0,20170725003321.0,20170725003502.0,20170725003413.0,20170725002856.0
20170806024439.0,20170806024408.0,20170806024602.0,20170806024408.0,20170806024335.0,20170806024246.0,20170806024156.0,20170806024335.0,20170806024246.0,20170806023716.0
20170807012511.0,20170807012439.0,20170807012525.0,20170807012439.0,20170807012328.0,20170807012239.0,20170807012220.0,20170807012328.0,20170807012239.0,20170807011932.0
20170806032625.0,20170806032554.0,20170806032640.0,20170806032554.0,20170806032449.0,20170806032400.0,20170806032340.0,20170806032449.0,20170806032400.0,20170806032033.0
20170808103343.0,20170808103311.0,20170808103402.0,20170808103311.0,20170808103239.0,NA,20170808103130.0,20170808103239.0,NA,20170808102913.0
20170807131927.0,20170807131855.0,20170807131946.0,20170807131855.0,20170807131823.0,20170807131734.0,20170807131714.0,20170807131823.0,20170807131734.0,20170807131303.0
20170726004707.0,20170726004635.0,20170726004721.0,20170726004635.0,20170726004602.0,20170726004513.0,20170726004453.0,20170726004602.0,20170726004513.0,20170726003816.0
20170807133053.0,NA,NA,NA,20170807132950.0,NA,20170807132841.0,20170807132950.0,NA,20170807132415.0
20170808103232.0,20170808103200.0,20170808103246.0,20170808103200.0,20170808103128.0,20170808103039.0,20170808103019.0,20170808103128.0,20170808103039.0,20170808102848.0
20170807133339.0,20170807133308.0,20170807133354.0,20170807133308.0,20170807133212.0,20170807133122.0,20170807133103.0,20170807133212.0,20170807133122.0,20170807132648.0
20170808103605.0,20170808103533.0,20170808103624.0,20170808103533.0,20170808103501.0,20170808103412.0,20170808103352.0,20170808103501.0,20170808103412.0,20170808103037.0
20170806033120.0,20170806033048.0,20170806033244.0,20170806033048.0,20170806033016.0,20170806032927.0,20170806032836.0,20170806033016.0,20170806032927.0,20170806032438.0
20170806041310.0,20170806041238.0,20170806041324.0,20170806041238.0,20170806041134.0,20170806041045.0,20170806041025.0,20170806041134.0,20170806041045.0,20170806040715.0
20170802052500.0,20170802052429.0,20170802052356.0,20170802052429.0,20170802052356.0,20170802052307.0,20170802052248.0,20170802052356.0,20170802052307.0,20170802051949.0
20170802060700.0,NA,20170802060714.0,20170802060628.0,20170802060556.0,20170802060507.0,20170802060447.0,20170802060556.0,20170802060507.0,20170802055931.0
20170809102830.0,20170809102759.0,NA,20170809102759.0,20170809102726.0,20170809102638.0,20170809102618.0,20170809102726.0,NA,20170809102401.0
20170809102719.0,20170809102648.0,NA,20170809102648.0,NA,20170809102526.0,20170809102507.0,NA,20170809102526.0,NA
20170809103052.0,20170809103021.0,20170809103112.0,20170809103021.0,20170809102949.0,20170809102859.0,20170809102840.0,20170809102949.0,20170809102859.0,20170809102523.0
20170806020530.0,20170806020459.0,20170806020440.0,20170806020459.0,20170806020424.0,20170806020335.0,20170806020315.0,20170806020424.0,20170806020335.0,20170806015641.0
20170804043341.0,NA,20170804043251.0,NA,20170804043234.0,20170804043145.0,20170804043125.0,20170804043234.0,20170804043145.0,20170804042504.0
20170811052618.0,20170811052546.0,20170811052637.0,20170811052546.0,20170811052514.0,20170811052425.0,20170811052405.0,20170811052514.0,20170811052425.0,20170811052052.0
20170804044911.0,20170804044840.0,20170804044932.0,20170804044840.0,20170804044808.0,20170804044719.0,20170804044659.0,20170804044808.0,20170804044719.0,20170804044209.0
20170811052507.0,20170811052435.0,20170811052521.0,20170811052435.0,20170811052403.0,20170811052314.0,20170811052254.0,20170811052403.0,20170811052314.0,20170811052028.0
20170811052840.0,20170811052808.0,20170811052859.0,20170811052808.0,20170811052736.0,20170811052647.0,20170811052627.0,20170811052736.0,20170811052647.0,20170811052221.0
20170808215912.0,20170808215840.0,NA,20170808215840.0,20170808215808.0,20170808215719.0,20170808215659.0,20170808215808.0,20170808215719.0,20170808215233.0
20170809163732.0,20170809163700.0,NA,20170809163700.0,NA,20170809163539.0,20170809163456.0,20170809163628.0,20170809163539.0,NA
20170809041414.0,20170809041343.0,20170809041434.0,20170809041343.0,NA,20170809041221.0,20170809041202.0,20170809041310.0,20170809041221.0,20170809040945.0
20170809042826.0,20170809042755.0,NA,20170809042755.0,20170809042723.0,20170809042633.0,20170809042614.0,20170809042723.0,20170809042633.0,20170809042203.0
20170809044515.0,20170809044443.0,20170809044533.0,20170809044443.0,20170809044411.0,20170809044322.0,20170809044302.0,20170809044411.0,20170809044322.0,20170809043826.0
20170809105026.0,20170809104955.0,NA,20170809104955.0,NA,20170809104834.0,20170809104814.0,NA,20170809104834.0,20170809104207.0
20170807163150.0,20170807163119.0,20170807163209.0,20170807163119.0,20170807163046.0,20170807162957.0,20170807162938.0,20170807163046.0,20170807162957.0,20170807162721.0
20170807163039.0,20170807163008.0,20170807163054.0,20170807163008.0,20170807162936.0,20170807162846.0,20170807162827.0,20170807162936.0,20170807162846.0,20170807162656.0
20170807163412.0,20170807163341.0,NA,20170807163341.0,NA,20170807163219.0,20170807163200.0,20170807163308.0,20170807163219.0,20170807162847.0
NA,NA,20170805225759.0,NA,NA,20170805225535.0,20170805225515.0,NA,20170805225535.0,20170805224805.0
20170805143059.0,20170805143027.0,20170805142849.0,20170805143027.0,20170805142955.0,20170805142906.0,20170805142846.0,20170805142955.0,20170805142906.0,20170805140813.0
20170805112026.0,NA,NA,20170805111954.0,20170805111920.0,NA,20170805111811.0,20170805111920.0,NA,20170805111133.0
20170804135550.0,20170804135518.0,NA,20170804135518.0,20170804135446.0,20170804135357.0,20170804135337.0,20170804135446.0,20170804135357.0,20170804135039.0
20170808104224.0,20170808104153.0,20170808104239.0,20170808104153.0,20170808104056.0,20170808104007.0,20170808103947.0,20170808104056.0,20170808104007.0,20170808103610.0
20170804143958.0,NA,20170804144012.0,20170804143926.0,20170804143841.0,20170804143750.0,20170804143730.0,20170804143841.0,20170804143750.0,20170804143109.0
20170802111340.0,20170802111308.0,NA,20170802111308.0,20170802111236.0,20170802111147.0,20170802111128.0,20170802111236.0,20170802111147.0,20170802110628.0
20170802114350.0,20170802114319.0,20170802114141.0,20170802114319.0,20170802114247.0,20170802114158.0,20170802114138.0,20170802114247.0,20170802114158.0,20170802113448.0
20170802114737.0,20170802114706.0,20170802114809.0,20170802114706.0,20170802114634.0,20170802114545.0,20170802114525.0,20170802114634.0,20170802114545.0,20170802113834.0
20170802115508.0,20170802115437.0,20170802115541.0,20170802115437.0,20170802115405.0,20170802115316.0,20170802115256.0,20170802115405.0,20170802115316.0,20170802114608.0
20170812065237.0,20170812065206.0,20170812065256.0,20170812065206.0,20170812065133.0,20170812065044.0,20170812065025.0,20170812065133.0,20170812065044.0,20170812064807.0
20170812065126.0,20170812065055.0,20170812065141.0,20170812065055.0,20170812065023.0,20170812064933.0,20170812064914.0,20170812065023.0,20170812064933.0,20170812064743.0
20170802233100.0,20170802233029.0,NA,20170802233029.0,20170802232950.0,20170802232901.0,20170802232841.0,20170802232950.0,20170802232901.0,20170802232221.0
20170812065500.0,20170812065428.0,20170812065526.0,20170812065428.0,20170812065356.0,20170812065306.0,20170812065247.0,20170812065356.0,20170812065306.0,20170812064934.0
20170802235343.0,NA,20170802235357.0,NA,20170802235235.0,20170802235146.0,20170802235127.0,20170802235235.0,20170802235146.0,20170802234508.0
20170803001132.0,20170803001101.0,20170803001147.0,20170803001101.0,20170803001029.0,NA,20170803000920.0,20170803001029.0,20170803000940.0,20170803000401.0
20170806232300.0,20170806232229.0,20170806232210.0,20170806232229.0,20170806232152.0,20170806232103.0,20170806232044.0,20170806232152.0,20170806232103.0,20170806231408.0
20170807001619.0,20170807001547.0,20170807001650.0,20170807001547.0,NA,20170807001426.0,20170807001406.0,NA,20170807001426.0,20170807000703.0
20170809013139.0,20170809013108.0,20170809013154.0,20170809013108.0,20170809013035.0,20170809012946.0,NA,20170809013035.0,20170809012946.0,20170809012524.0
20170809110528.0,20170809110457.0,20170809110634.0,20170809110457.0,20170809110425.0,20170809110335.0,20170809110307.0,20170809110425.0,20170809110335.0,20170809105750.0
20170809013531.0,20170809013500.0,20170809013550.0,20170809013500.0,20170809013427.0,20170809013338.0,20170809013300.0,20170809013427.0,20170809013338.0,20170809012757.0
20170810070033.0,20170810070002.0,20170810070052.0,20170810070002.0,20170810065929.0,20170810065840.0,20170810065820.0,20170810065929.0,20170810065840.0,20170810065506.0
20170810065921.0,20170810065850.0,20170810065936.0,20170810065850.0,20170810065818.0,20170810065729.0,20170810065709.0,20170810065818.0,20170810065729.0,20170810065441.0
20170810070254.0,20170810070223.0,20170810070314.0,20170810070223.0,20170810070151.0,20170810070102.0,20170810070042.0,20170810070151.0,20170810070102.0,20170810065631.0
20170810070405.0,20170810070334.0,20170810070420.0,20170810070334.0,20170810070302.0,20170810070213.0,20170810070153.0,20170810070302.0,20170810070213.0,20170810065817.0
20170805193233.0,20170805193201.0,20170805193247.0,20170805193201.0,NA,20170805193019.0,20170805192959.0,NA,20170805193019.0,20170805192340.0
20170809110417.0,20170809110346.0,20170809110432.0,20170809110346.0,20170809110305.0,20170809110216.0,20170809110156.0,20170809110305.0,20170809110216.0,20170809105714.0
20170809110835.0,20170809110804.0,20170809110935.0,20170809110804.0,20170809110731.0,NA,20170809110620.0,20170809110731.0,NA,20170809110012.0
20170805202523.0,20170805202452.0,NA,20170805202452.0,20170805202420.0,20170805202331.0,20170805202311.0,20170805202420.0,20170805202331.0,20170805201604.0
20170813154046.0,20170813154015.0,20170813154105.0,20170813154015.0,20170813153943.0,20170813153854.0,20170813153834.0,20170813153943.0,20170813153854.0,20170813153617.0
20170813153936.0,20170813153904.0,NA,20170813153904.0,20170813153832.0,20170813153743.0,20170813153723.0,20170813153832.0,20170813153743.0,20170813153553.0
20170807024519.0,20170807024448.0,20170807024534.0,20170807024448.0,20170807024412.0,20170807024323.0,20170807024304.0,20170807024412.0,20170807024323.0,20170807023631.0
20170813154308.0,20170813154237.0,NA,20170813154237.0,NA,20170813154116.0,20170813154056.0,NA,20170813154116.0,20170813153740.0
20170813155541.0,20170813155510.0,20170813155407.0,20170813155510.0,20170813155438.0,20170813155348.0,20170813155329.0,20170813155438.0,20170813155348.0,20170813154758.0
NA,20170807033726.0,NA,20170807033726.0,20170807033654.0,NA,20170807033545.0,20170807033654.0,NA,20170807032843.0
20170813155930.0,20170813155859.0,NA,20170813155859.0,20170813155826.0,20170813155737.0,20170813155702.0,20170813155826.0,20170813155737.0,20170813155204.0
20170813155819.0,20170813155747.0,20170813155834.0,20170813155747.0,20170813155700.0,NA,20170813155551.0,20170813155700.0,20170813155610.0,20170813155135.0
20170812004916.0,20170812004844.0,20170812005032.0,20170812004844.0,20170812004812.0,20170812004723.0,20170812004651.0,20170812004812.0,20170812004723.0,20170812004220.0
20170813160934.0,20170813160903.0,20170813160949.0,20170813160903.0,20170813160830.0,20170813160741.0,20170813160722.0,20170813160830.0,20170813160741.0,20170813160238.0
20170812004805.0,20170812004733.0,20170812004820.0,20170812004733.0,20170812004649.0,20170812004600.0,20170812004540.0,20170812004649.0,20170812004600.0,20170812004156.0
20170813161307.0,20170813161236.0,20170813161326.0,20170813161236.0,20170813161204.0,20170813161114.0,20170813161055.0,20170813161204.0,20170813161114.0,20170813160709.0
20170813161156.0,20170813161125.0,20170813161105.0,20170813161125.0,20170813161052.0,20170813161003.0,20170813160944.0,20170813161052.0,20170813161003.0,20170813160644.0
20170812005233.0,20170812005201.0,20170812005345.0,20170812005201.0,20170812005129.0,20170812005040.0,20170812005008.0,20170812005129.0,20170812005040.0,20170812004537.0
20170812100736.0,20170812100705.0,20170812100751.0,20170812100705.0,20170812100633.0,20170812100543.0,20170812100524.0,20170812100633.0,20170812100543.0,20170812100312.0
20170812101109.0,20170812101038.0,20170812101127.0,20170812101038.0,20170812101005.0,20170812100916.0,20170812100857.0,20170812101005.0,20170812100916.0,20170812100506.0
20170812100958.0,20170812100927.0,20170812101013.0,20170812100927.0,20170812100854.0,20170812100805.0,20170812100746.0,20170812100854.0,20170812100805.0,20170812100442.0
20170804220017.0,20170804215946.0,20170804215913.0,20170804215946.0,20170804215914.0,20170804215824.0,20170804215805.0,20170804215914.0,20170804215824.0,20170804215506.0
20170804224445.0,20170804224413.0,20170804224354.0,20170804224413.0,20170804224319.0,20170804224230.0,20170804224210.0,20170804224319.0,20170804224230.0,20170804223551.0
20170805170010.0,20170805165938.0,NA,20170805165938.0,20170805165904.0,20170805165815.0,20170805165755.0,20170805165904.0,20170805165815.0,20170805165119.0
20170805175321.0,20170805175249.0,20170805175357.0,20170805175249.0,20170805175217.0,20170805175128.0,20170805175108.0,20170805175217.0,20170805175128.0,20170805174406.0
20170811070613.0,20170811070541.0,20170811070628.0,20170811070541.0,20170811070505.0,20170811070416.0,20170811070356.0,20170811070505.0,20170811070416.0,20170811070148.0
20170810042128.0,20170810042057.0,NA,20170810042057.0,20170810042025.0,20170810041936.0,20170810041916.0,20170810042025.0,20170810041936.0,20170810041505.0
20170811071028.0,20170811070957.0,20170811071053.0,20170811070957.0,20170811070925.0,20170811070835.0,20170811070816.0,20170811070925.0,20170811070835.0,20170811070431.0
20170811070917.0,20170811070846.0,20170811070932.0,20170811070846.0,20170811070814.0,20170811070724.0,20170811070705.0,20170811070814.0,20170811070724.0,20170811070407.0
20170810042017.0,20170810041946.0,20170810042032.0,20170810041946.0,20170810041914.0,20170810041825.0,20170810041805.0,20170810041914.0,20170810041825.0,20170810041441.0
20170811071459.0,20170811071427.0,20170811071514.0,20170811071427.0,20170811071344.0,20170811071255.0,20170811071235.0,20170811071344.0,20170811071255.0,20170811070855.0
20170810042415.0,20170810042343.0,20170810042527.0,20170810042343.0,NA,20170810042222.0,20170810042138.0,20170810042311.0,20170810042222.0,20170810041636.0
20170812073209.0,20170812073138.0,20170812073228.0,20170812073138.0,20170812073106.0,20170812073017.0,20170812072957.0,20170812073106.0,20170812073017.0,20170812072739.0
20170813181542.0,20170813181511.0,NA,20170813181511.0,20170813181439.0,20170813181350.0,20170813181330.0,20170813181439.0,20170813181350.0,20170813180723.0
